"part","dgp","mechanism","spec","parameter","true_value","mean_est","median_est","sd_est","bias","rel_bias_pct","rmse","coverage_95","n_valid","n_runs","mean_cor","mean_pair_rate","mean_sg_rate","elapsed_min"
"P1_core","homophily","one_sided_oracle","spec_H","edu_diff",-1.5,-1.50536600737404,-1.50576270829637,0.053035466075834,-0.0053660073740438,-0.357733824936253,0.0533062350670091,0.94,200,200,0.900946493906986,2,0.708335,1.15
"P1_core","homophily","one_sided_oracle","spec_H","same_group",0.8,0.803443670334756,0.80816963072402,0.0934536591226159,0.00344367033475557,0.430458791844446,0.0935170854377989,0.94,200,200,0.900946493906986,2,0.708335,1.15
"P1_core","homophily","bilateral","spec_H","edu_diff",-1.5,-1.85027804940094,-1.8530450352511,0.0851196939828678,-0.350278049400943,-23.3518699600629,0.360472015829061,0,200,200,0.949450369109564,1.76904,0.726409713847595,1.14
"P1_core","homophily","bilateral","spec_H","same_group",0.8,0.731108980950896,0.731206579075703,0.12615545081806,-0.0688910190491038,-8.61137738113797,0.14373993974095,0.8,200,200,0.949450369109564,1.76904,0.726409713847595,1.14
"P1_core","homophily","deferred_acceptance","spec_H","edu_diff",-1.5,-1.56094893919208,-1.56352759141795,0.0946597972311829,-0.0609489391920766,-4.0632626128051,0.112584414554094,0.73,200,200,0.919409740301365,1.73798,0.693872621094171,1.91
"P1_core","homophily","deferred_acceptance","spec_H","same_group",0.8,0.536241800255203,0.5369257147092,0.121325978243174,-0.263758199744797,-32.9697749680996,0.290324613027004,0.255,200,200,0.919409740301365,1.73798,0.693872621094171,1.91
"P1_core","status_max","one_sided_oracle","spec_S","alt_edu",0.5,0.500673337753838,0.499122119887157,0.0179601770371666,0.000673337753838044,0.134667550767609,0.0179727945221969,0.93,200,200,0.0050331057781567,2,0.64516,1.14
"P1_core","status_max","one_sided_oracle","spec_S","same_group",0.8,0.797807056936672,0.804588586763171,0.0773981885097619,-0.00219294306332785,-0.274117882915981,0.0774292488913048,0.97,200,200,0.0050331057781567,2,0.64516,1.14
"P1_misspec","status_max","one_sided_oracle","spec_H","edu_diff",0,0.126847012198388,0.123625702601063,0.027701945666355,0.126847012198388,Inf,0.129836675470992,0,200,200,0.0050331057781567,2,0.64516,1.14
"P1_misspec","status_max","one_sided_oracle","spec_H","same_group",0.8,0.712901495287908,0.715610137012194,0.0812101742842604,-0.087098504712092,-10.8873130890115,0.119085019756316,0.78,200,200,0.0050331057781567,2,0.64516,1.14
"P1_core","status_max","bilateral","spec_S","alt_edu",0.5,-1.28186782916783e-05,1.96791174938592e-06,0.00235205439708421,-0.500012818678292,-100.002563735658,0.50001835066575,0,200,200,0.000116360842611532,2,0.53918,1.13
"P1_core","status_max","bilateral","spec_S","same_group",0.8,-0.00210232389020224,-0.00736268349077786,0.0809169082272101,-0.802102323890202,-100.262790486275,0.80617348258741,0,200,200,0.000116360842611532,2,0.53918,1.13
"P1_misspec","status_max","bilateral","spec_H","edu_diff",0,4.48410708955949e-05,0.000105169813821885,0.0203114366208565,4.48410708955949e-05,Inf,0.0203114861180739,0.92,200,200,0.000116360842611532,2,0.53918,1.13
"P1_misspec","status_max","bilateral","spec_H","same_group",0.8,-0.00186989679660116,-0.00698933343644003,0.0835960202892691,-0.801869896796601,-100.233737099575,0.806215620040195,0,200,200,0.000116360842611532,2,0.53918,1.13
"P1_core","status_max","deferred_acceptance","spec_S","alt_edu",0.5,0.0275265872739391,0.0273312681026354,0.00721687790256943,-0.472473412726061,-94.4946825452122,0.472528527244304,0,200,200,0.083985252414813,1.68916,0.699716307762354,2.2
"P1_core","status_max","deferred_acceptance","spec_S","same_group",0.8,0.851369854170331,0.851578382899377,0.126519645237784,0.0513698541703307,6.42123177129134,0.136550659275508,0.795,200,200,0.083985252414813,1.68916,0.699716307762354,2.2
"P1_misspec","status_max","deferred_acceptance","spec_H","edu_diff",0,-0.0291927180643736,-0.0281250094344371,0.0240198614579278,-0.0291927180643736,-Inf,0.0378043454174788,0.685,200,200,0.083985252414813,1.68916,0.699716307762354,2.19
"P1_misspec","status_max","deferred_acceptance","spec_H","same_group",0.8,0.835136797686857,0.838346307991685,0.126458921008512,0.0351367976868566,4.39209971085708,0.131249583825337,0.845,200,200,0.083985252414813,1.68916,0.699716307762354,2.19
"P1_core","mixed","one_sided_oracle","spec_M","edu_diff",-1.5,-1.50780412390963,-1.50458640171194,0.0523031876388474,-0.00780412390963203,-0.520274927308802,0.0528822067162611,0.98,200,200,0.88157305896992,2,0.70431,1.14
"P1_core","mixed","one_sided_oracle","spec_M","alt_edu",0.5,0.499107204526798,0.497134782338861,0.0409286552646198,-0.00089279547320209,-0.178559094640418,0.0409383915845146,0.95,200,200,0.88157305896992,2,0.70431,1.14
"P1_core","mixed","one_sided_oracle","spec_M","same_group",0.8,0.809941744841339,0.809507801527366,0.0911086564949242,0.00994174484133847,1.24271810516731,0.0916494712412482,0.935,200,200,0.88157305896992,2,0.70431,1.14
"P1_core","mixed","bilateral","spec_M","edu_diff",-1.5,-0.330542954294426,-0.33168806573236,0.0272382006158717,1.16945704570557,77.9638030470383,1.16977420954781,0,200,200,0.593808607912631,1.99622,0.59333155588285,1.13
"P1_core","mixed","bilateral","spec_M","alt_edu",0.5,-0.0177218549878592,-0.017394173836065,0.00561865657348114,-0.517721854987859,-103.544370997572,0.517752342760282,0,200,200,0.593808607912631,1.99622,0.59333155588285,1.13
"P1_core","mixed","bilateral","spec_M","same_group",0.8,0.122805421009124,0.124662648714683,0.0949018735412808,-0.677194578990876,-84.6493223738595,0.683812008827189,0,200,200,0.593808607912631,1.99622,0.59333155588285,1.13
"P1_core","mixed","deferred_acceptance","spec_M","edu_diff",-1.5,-1.48974225707648,-1.47775467147655,0.0906895134527616,0.0102577429235242,0.683849528234948,0.0912677880754417,0.81,200,200,0.908658820476946,1.73686,0.692463433584151,1.95
"P1_core","mixed","deferred_acceptance","spec_M","alt_edu",0.5,-0.00685074680760788,-0.00511469519266065,0.0151545547538611,-0.506850746807608,-101.370149361522,0.507077252565344,0,200,200,0.908658820476946,1.73686,0.692463433584151,1.95
"P1_core","mixed","deferred_acceptance","spec_M","same_group",0.8,0.527521029437337,0.516276020106808,0.112480905395369,-0.272478970562663,-34.0598713203328,0.294782535909864,0.215,200,200,0.908658820476946,1.73686,0.692463433584151,1.95
"P2_calibrated","homophily","bilateral","spec_H","edu_diff",-1.5,-2.53603818987543,-2.53274703437123,0.110519196198955,-1.03603818987543,-69.0692126583617,1.04191632274805,0,200,200,0.974683521545039,1.9876,0.782946962545008,2,0.796204281262115,0.1,500,-3.54592235706955,3.25287076175232
"P2_calibrated","homophily","bilateral","spec_H","same_group",0.8,1.19276138412825,1.18706269177663,0.130331366452978,0.392761384128253,49.0951730160316,0.41382093947001,0.025,200,200,0.974683521545039,1.9876,0.782946962545008,2,0.796204281262115,0.1,500,-3.54592235706955,3.25287076175232
"P2_calibrated","homophily","bilateral","spec_H","edu_diff",-1.5,-2.06189791948626,-2.06312213257966,0.09382848006835,-0.561897919486256,-37.4598612990837,0.569678028007856,0,200,200,0.964610973688064,1.99444,0.738285444945955,1.4,-0.148886204773283,0.2,500,-3.54592235706955,3.25287076175232
"P2_calibrated","homophily","bilateral","spec_H","same_group",0.8,0.869290172644208,0.867875496415886,0.127645920316937,0.0692901726442084,8.66127158052606,0.145239832685879,0.815,200,200,0.964610973688064,1.99444,0.738285444945955,1.4,-0.148886204773283,0.2,500,-3.54592235706955,3.25287076175232
